#delta m_41^2 (eV)	sin^2 2 theta_24	g^2	log10(Bayes Factor)
0.841395	0.021135044593526636	1.570796	0.03931756733764205
1.059254	0.021135044593526636	1.570796	-0.15123277598510454
1.333521	0.021135044593526636	1.570796	-0.2122138187388453
1.678804	0.021135044593526636	1.570796	-0.26445390331418483
2.113489	0.021135044593526636	1.570796	-0.3032066774337675
2.660725	0.021135044593526636	1.570796	-0.3436106522025178
3.349654	0.021135044593526636	1.570796	-0.3069345309781433
4.216965	0.021135044593526636	1.570796	-0.3287269894425998
5.308844	0.021135044593526636	1.570796	-0.2641629173253578
6.683439	0.021135044593526636	1.570796	-0.14771784399647028
8.413951	0.021135044593526636	1.570796	-0.07113171888998789
10.592537	0.021135044593526636	1.570796	0.022277693276412467
13.335214	0.021135044593526636	1.570796	0.09678515036107453
16.78804	0.021135044593526636	1.570796	0.15341982605522067
21.13489	0.021135044593526636	1.570796	0.15104149484114995
26.607251	0.021135044593526636	1.570796	0.20768601164826178
33.496544	0.021135044593526636	1.570796	0.21745487103527825
42.16965	0.021135044593526636	1.570796	0.18285022591592842
0.010593	0.026607430222152728	1.570796	0.14933942962239816
0.013335	0.026607430222152728	1.570796	0.1959107986137485
0.016788	0.026607430222152728	1.570796	0.2548670345474817
0.021135	0.026607430222152728	1.570796	0.1250421429898593
0.026607	0.026607430222152728	1.570796	0.17972277146412655
0.033497	0.026607430222152728	1.570796	0.2539134237529221
0.04217	0.026607430222152728	1.570796	0.3607826772492794
0.053088	0.026607430222152728	1.570796	0.5581010180056203
0.066834	0.026607430222152728	1.570796	0.8271641557307924
0.08414	0.026607430222152728	1.570796	1.0988687984401002
0.105925	0.026607430222152728	1.570796	1.2248308620714332
0.133352	0.026607430222152728	1.570796	1.607723565008831
0.16788	0.026607430222152728	1.570796	1.618211381538931
0.211349	0.026607430222152728	1.570796	1.4138866113353934
0.266073	0.026607430222152728	1.570796	1.2220647362855537
0.334965	0.026607430222152728	1.570796	0.9323829425357945
0.421697	0.026607430222152728	1.570796	0.8159721914996367
0.530884	0.026607430222152728	1.570796	0.6561929411608459
0.668344	0.026607430222152728	1.570796	0.428230312723147
0.841395	0.026607430222152728	1.570796	0.2151181408895008
1.059254	0.026607430222152728	1.570796	0.022999998829892055
1.333521	0.026607430222152728	1.570796	-0.09318667362536998
1.678804	0.026607430222152728	1.570796	-0.27434035661808487
2.113489	0.026607430222152728	1.570796	-0.37999273434775604
2.660725	0.026607430222152728	1.570796	-0.42146584658615566
3.349654	0.026607430222152728	1.570796	-0.4334100001740484
4.216965	0.026607430222152728	1.570796	-0.4943334120500429
5.308844	0.026607430222152728	1.570796	-0.36265353584374693
6.683439	0.026607430222152728	1.570796	-0.2054501946506475
8.413951	0.026607430222152728	1.570796	-0.10808331310423425
10.592537	0.026607430222152728	1.570796	-0.11336781704591835
13.335214	0.026607430222152728	1.570796	0.08973743688056095
16.78804	0.026607430222152728	1.570796	0.15777478345966836
21.13489	0.026607430222152728	1.570796	0.14815416615109483
26.607251	0.026607430222152728	1.570796	0.20240249789799197
33.496544	0.026607430222152728	1.570796	0.15842558242670782
42.16965	0.026607430222152728	1.570796	0.26445011578397987
0.010593	0.03349651297506523	1.570796	0.2207517785080585
0.013335	0.03349651297506523	1.570796	0.1346087340648822
0.016788	0.03349651297506523	1.570796	0.19972339604040656
0.021135	0.03349651297506523	1.570796	0.1951761026387952
0.026607	0.03349651297506523	1.570796	0.16747928474745902
0.033497	0.03349651297506523	1.570796	0.27630321953364806
0.04217	0.03349651297506523	1.570796	0.33292333333396584
0.053088	0.03349651297506523	1.570796	0.674944035368461
0.066834	0.03349651297506523	1.570796	1.0465356098138339
0.08414	0.03349651297506523	1.570796	1.493838744509634
0.105925	0.03349651297506523	1.570796	1.9217020286929694
0.133352	0.03349651297506523	1.570796	2.141242028121444
0.16788	0.03349651297506523	1.570796	2.133658616740347
0.211349	0.03349651297506523	1.570796	1.8995649792716727
0.266073	0.03349651297506523	1.570796	1.7283836226307012
0.334965	0.03349651297506523	1.570796	1.5264756795044316
0.421697	0.03349651297506523	1.570796	1.2414138105653862
0.530884	0.03349651297506523	1.570796	0.9887192014625089
0.668344	0.03349651297506523	1.570796	0.7225167050314896
0.841395	0.03349651297506523	1.570796	0.416592497434
1.059254	0.03349651297506523	1.570796	0.1393955886456572
1.333521	0.03349651297506523	1.570796	-0.026321857003129914
1.678804	0.03349651297506523	1.570796	-0.2763917422603375
2.113489	0.03349651297506523	1.570796	-0.38269349012830356
2.660725	0.03349651297506523	1.570796	-0.5100006593147662
3.349654	0.03349651297506523	1.570796	-0.46216386477674354
4.216965	0.03349651297506523	1.570796	-0.4405919497359619
5.308844	0.03349651297506523	1.570796	-0.46407538588118824
6.683439	0.03349651297506523	1.570796	-0.3047257483296165
8.413951	0.03349651297506523	1.570796	-0.1679142050956893
10.592537	0.03349651297506523	1.570796	-0.03726984328034159
13.335214	0.03349651297506523	1.570796	0.017870073323082936
16.78804	0.03349651297506523	1.570796	0.13472571562650484
21.13489	0.03349651297506523	1.570796	0.2035448530744138
26.607251	0.03349651297506523	1.570796	0.23482669808367532
33.496544	0.03349651297506523	1.570796	0.19073814721598378
42.16965	0.03349651297506523	1.570796	0.21551562457103668
0.010593	0.0421697016289099	1.570796	0.1447672554897824
0.013335	0.0421697016289099	1.570796	0.22676457692418805
0.016788	0.0421697016289099	1.570796	0.2330247972494209
0.021135	0.0421697016289099	1.570796	0.23835914951188156
0.026607	0.0421697016289099	1.570796	0.212427929779044
0.033497	0.0421697016289099	1.570796	0.33887229480406883
0.04217	0.0421697016289099	1.570796	0.4170005865868036
0.053088	0.0421697016289099	1.570796	0.8070724639444948
0.066834	0.0421697016289099	1.570796	1.365679046569328
0.08414	0.0421697016289099	1.570796	1.9539260017506648
0.105925	0.0421697016289099	1.570796	2.5141902212687595
0.133352	0.0421697016289099	1.570796	2.7186004085108197
0.16788	0.0421697016289099	1.570796	2.7891162910700538
0.211349	0.0421697016289099	1.570796	2.6246196993252053
0.266073	0.0421697016289099	1.570796	2.3655846470203516
0.334965	0.0421697016289099	1.570796	2.1079112338616843
0.421697	0.0421697016289099	1.570796	1.761968435732892
0.530884	0.0421697016289099	1.570796	1.4131772738150623
0.668344	0.0421697016289099	1.570796	1.1127972782594706
0.841395	0.0421697016289099	1.570796	0.7406617456327292
1.059254	0.0421697016289099	1.570796	0.39389295848585404
1.333521	0.0421697016289099	1.570796	0.10502214453682655
1.678804	0.0421697016289099	1.570796	-0.23984856291986645
2.113489	0.0421697016289099	1.570796	-0.4556060832440478
2.660725	0.0421697016289099	1.570796	-0.5026570045454554
3.349654	0.0421697016289099	1.570796	-0.5676213658865408
4.216965	0.0421697016289099	1.570796	-0.566096223553857
5.308844	0.0421697016289099	1.570796	-0.5598761711250765
6.683439	0.0421697016289099	1.570796	-0.4097420800759977
8.413951	0.0421697016289099	1.570796	-0.2991815927459968
10.592537	0.0421697016289099	1.570796	-0.09645787955076324
13.335214	0.0421697016289099	1.570796	0.06961532710871508
16.78804	0.0421697016289099	1.570796	0.1752029993036943
21.13489	0.0421697016289099	1.570796	0.19037648848619088
26.607251	0.0421697016289099	1.570796	0.28439834273097525
33.496544	0.0421697016289099	1.570796	0.24371215472217686
42.16965	0.0421697016289099	1.570796	0.2673039299687936
0.010593	0.053088320354612105	1.570796	0.18881762752984543
0.013335	0.053088320354612105	1.570796	0.2352831155266467
0.016788	0.053088320354612105	1.570796	0.22624584256619382
0.021135	0.053088320354612105	1.570796	0.23680823180154217
0.026607	0.053088320354612105	1.570796	0.28163956520783145
0.033497	0.053088320354612105	1.570796	0.35370498876364426
0.04217	0.053088320354612105	1.570796	0.6234004592542535
0.053088	0.053088320354612105	1.570796	1.0925726836759522
0.066834	0.053088320354612105	1.570796	1.816254603215048
0.08414	0.053088320354612105	1.570796	2.556563695455167
0.105925	0.053088320354612105	1.570796	3.2112843633630237
0.133352	0.053088320354612105	1.570796	3.598257619079382
0.16788	0.053088320354612105	1.570796	3.6309680671012363
0.211349	0.053088320354612105	1.570796	3.403301132404728
0.266073	0.053088320354612105	1.570796	3.1250893686138883
0.334965	0.053088320354612105	1.570796	2.7549557815456613
0.421697	0.053088320354612105	1.570796	2.4006787637354967
0.530884	0.053088320354612105	1.570796	2.0421249658705265
0.668344	0.053088320354612105	1.570796	1.605768670914584
0.841395	0.053088320354612105	1.570796	1.1739141596412863
1.059254	0.053088320354612105	1.570796	0.5442565958833976
1.333521	0.053088320354612105	1.570796	0.32262185519446346
1.678804	0.053088320354612105	1.570796	-0.09620362184632565
2.113489	0.053088320354612105	1.570796	-0.4853297057102105
2.660725	0.053088320354612105	1.570796	-0.6530761056912895
3.349654	0.053088320354612105	1.570796	-0.6478890487454388
4.216965	0.053088320354612105	1.570796	-0.7210706047768899
5.308844	0.053088320354612105	1.570796	-0.6615399405606633
6.683439	0.053088320354612105	1.570796	-0.5098870478782317
8.413951	0.053088320354612105	1.570796	-0.32447488165747895
10.592537	0.053088320354612105	1.570796	-0.14765736848973404
13.335214	0.053088320354612105	1.570796	-0.07740452506951447
16.78804	0.053088320354612105	1.570796	0.15388939827796783
21.13489	0.053088320354612105	1.570796	0.28730799415733393
26.607251	0.053088320354612105	1.570796	0.3109668461865187
33.496544	0.053088320354612105	1.570796	0.27984017025270114
42.16965	0.053088320354612105	1.570796	0.2854044988149617
0.010593	0.06683468498470534	1.570796	0.19801438210996186
0.013335	0.06683468498470534	1.570796	0.22819914279976122
0.016788	0.06683468498470534	1.570796	0.23083791172876156
0.021135	0.06683468498470534	1.570796	0.2521934438868494
0.026607	0.06683468498470534	1.570796	0.2927094709748429
0.033497	0.06683468498470534	1.570796	0.4078172517062577
0.04217	0.06683468498470534	1.570796	0.7884319845413832
0.053088	0.06683468498470534	1.570796	1.4165304875676026
0.066834	0.06683468498470534	1.570796	2.35149064454517
0.08414	0.06683468498470534	1.570796	3.284315340811742
0.105925	0.06683468498470534	1.570796	4.086899143522371
0.133352	0.06683468498470534	1.570796	4.577527013665954
0.16788	0.06683468498470534	1.570796	4.401723795260824
0.211349	0.06683468498470534	1.570796	4.270396844122224
0.266073	0.06683468498470534	1.570796	3.8860082312136544
0.334965	0.06683468498470534	1.570796	3.4095409148317226
0.421697	0.06683468498470534	1.570796	3.0139405208346197
0.530884	0.06683468498470534	1.570796	2.6339499994584905
0.668344	0.06683468498470534	1.570796	2.1820806838939397
0.841395	0.06683468498470534	1.570796	1.6330310379779882
1.059254	0.06683468498470534	1.570796	1.1176725334821025
1.333521	0.06683468498470534	1.570796	0.5346007268916595
1.678804	0.06683468498470534	1.570796	0.10296242044042392
2.113489	0.06683468498470534	1.570796	-0.3385633816215052
2.660725	0.06683468498470534	1.570796	-0.5823745622411898
3.349654	0.06683468498470534	1.570796	-0.7410106452729739
4.216965	0.06683468498470534	1.570796	-0.7870854245820016
5.308844	0.06683468498470534	1.570796	-0.7390954456942624
6.683439	0.06683468498470534	1.570796	-0.6371147238028643
8.413951	0.06683468498470534	1.570796	-0.3669282703714511
10.592537	0.06683468498470534	1.570796	-0.22270982606275544
13.335214	0.06683468498470534	1.570796	-0.008985542214398304
16.78804	0.06683468498470534	1.570796	0.19083788294362694
21.13489	0.06683468498470534	1.570796	0.25566640131373836
26.607251	0.06683468498470534	1.570796	0.2929431952360818
33.496544	0.06683468498470534	1.570796	0.33900012069896557
42.16965	0.06683468498470534	1.570796	0.28396013525580677
0.010593	0.08413950463097145	1.570796	0.22199035162689318
0.013335	0.08413950463097145	1.570796	0.21161984237938763
0.016788	0.08413950463097145	1.570796	0.2405122642935001
0.021135	0.08413950463097145	1.570796	0.24558886712388367
0.026607	0.08413950463097145	1.570796	0.25075437437753045
0.033497	0.08413950463097145	1.570796	0.5301511454056764
0.04217	0.08413950463097145	1.570796	1.0428302092941109
0.053088	0.08413950463097145	1.570796	1.8737861057001783
0.066834	0.08413950463097145	1.570796	3.0754748851590765
0.08414	0.08413950463097145	1.570796	4.271560536186435
0.105925	0.08413950463097145	1.570796	5.152934873306479
0.133352	0.08413950463097145	1.570796	5.618766039878201
0.16788	0.08413950463097145	1.570796	5.556819699465354
0.211349	0.08413950463097145	1.570796	5.228584181785959
0.266073	0.08413950463097145	1.570796	4.729443262522179
0.334965	0.08413950463097145	1.570796	4.181494170938637
0.421697	0.08413950463097145	1.570796	3.7958160030819954
0.530884	0.08413950463097145	1.570796	3.070392823247119
0.668344	0.08413950463097145	1.570796	2.8572261040263283
0.841395	0.08413950463097145	1.570796	2.2611014682089445
1.059254	0.08413950463097145	1.570796	1.5522695275496912
1.333521	0.08413950463097145	1.570796	0.9004608475722856
1.678804	0.08413950463097145	1.570796	0.33971972059779965
2.113489	0.08413950463097145	1.570796	-0.18363049723620473
2.660725	0.08413950463097145	1.570796	-0.6719087994892109
3.349654	0.08413950463097145	1.570796	-0.7685620874293515
4.216965	0.08413950463097145	1.570796	-0.8756966774823306
5.308844	0.08413950463097145	1.570796	-0.8714944788189658
6.683439	0.08413950463097145	1.570796	-0.755778160316546
8.413951	0.08413950463097145	1.570796	-0.44743846326906367
10.592537	0.08413950463097145	1.570796	-0.30440558643755605
13.335214	0.08413950463097145	1.570796	-0.006596171234430929
16.78804	0.08413950463097145	1.570796	0.2611569128430572
21.13489	0.08413950463097145	1.570796	0.29104093329002917
26.607251	0.08413950463097145	1.570796	0.33253528687145395
33.496544	0.08413950463097145	1.570796	0.3650882293133772
42.16965	0.08413950463097145	1.570796	0.35099291526890614
0.010593	0.10592533563095309	1.570796	0.25737270524663863
0.013335	0.10592533563095309	1.570796	0.2078836330092663
0.016788	0.10592533563095309	1.570796	0.2757007531996753
0.021135	0.10592533563095309	1.570796	0.2769089126758606
0.026607	0.10592533563095309	1.570796	0.36758335968553973
0.033497	0.10592533563095309	1.570796	0.6612183927869612
0.04217	0.10592533563095309	1.570796	1.3908309465690996
0.053088	0.10592533563095309	1.570796	2.557122271988839
0.066834	0.10592533563095309	1.570796	4.010924574533616
0.08414	0.10592533563095309	1.570796	5.478064586113938
0.105925	0.10592533563095309	1.570796	6.241104495190816
0.133352	0.10592533563095309	1.570796	6.9416209559756945
0.16788	0.10592533563095309	1.570796	6.779912361086805
0.211349	0.10592533563095309	1.570796	6.3111007617742985
0.266073	0.10592533563095309	1.570796	5.764195093083928
0.334965	0.10592533563095309	1.570796	5.3121504267796915
0.421697	0.10592533563095309	1.570796	4.8357247983250184
0.530884	0.10592533563095309	1.570796	4.238100396001169
0.668344	0.10592533563095309	1.570796	3.7148985635628513
0.841395	0.10592533563095309	1.570796	3.0246885796470266
1.059254	0.10592533563095309	1.570796	2.2448928294429566
1.333521	0.10592533563095309	1.570796	1.4455190492511578
1.678804	0.10592533563095309	1.570796	0.6988049125049315
2.113489	0.10592533563095309	1.570796	-0.016021373397940717
2.660725	0.10592533563095309	1.570796	-0.4949227279473363
3.349654	0.10592533563095309	1.570796	-0.8466173525950375
4.216965	0.10592533563095309	1.570796	-0.9535042341044265
5.308844	0.10592533563095309	1.570796	-0.9661706585022127
6.683439	0.10592533563095309	1.570796	-0.7754098039580857
8.413951	0.10592533563095309	1.570796	-0.5256109705728731
10.592537	0.10592533563095309	1.570796	-0.20182167728326705
13.335214	0.10592533563095309	1.570796	0.051722711489424145
16.78804	0.10592533563095309	1.570796	0.2591339083450488
21.13489	0.10592533563095309	1.570796	0.39490655403404545
26.607251	0.10592533563095309	1.570796	0.3979545412818056
33.496544	0.10592533563095309	1.570796	0.4438725663405073
42.16965	0.10592533563095309	1.570796	0.44055359236502545
0.010593	0.13335225137600618	1.570796	0.16637413557924194
0.013335	0.13335225137600618	1.570796	0.2798786053143266
0.016788	0.13335225137600618	1.570796	0.2988612175674373
0.021135	0.13335225137600618	1.570796	0.23264067680917744
0.026607	0.13335225137600618	1.570796	0.4150242122875248
0.033497	0.13335225137600618	1.570796	0.8841407558134209
0.04217	0.13335225137600618	1.570796	1.8857280052998475
0.053088	0.13335225137600618	1.570796	3.3756757385837655
0.066834	0.13335225137600618	1.570796	5.374925370663205
0.08414	0.13335225137600618	1.570796	7.2192146535744435
0.105925	0.13335225137600618	1.570796	8.45605575823771
0.133352	0.13335225137600618	1.570796	8.803838345051396
0.16788	0.13335225137600618	1.570796	8.491478171180448
0.211349	0.13335225137600618	1.570796	7.891497881981581
0.266073	0.13335225137600618	1.570796	7.226537918217799
0.334965	0.13335225137600618	1.570796	6.6623399461417465
0.421697	0.13335225137600618	1.570796	6.062787102600642
0.530884	0.13335225137600618	1.570796	5.659170531457251
0.668344	0.13335225137600618	1.570796	4.822162489555183
0.841395	0.13335225137600618	1.570796	4.106702841608776
1.059254	0.13335225137600618	1.570796	3.044004660575212
1.333521	0.13335225137600618	1.570796	2.162141711762437
1.678804	0.13335225137600618	1.570796	1.111791534755421
2.113489	0.13335225137600618	1.570796	0.4125493460958673
2.660725	0.13335225137600618	1.570796	-0.29835638111510987
3.349654	0.13335225137600618	1.570796	-0.7328191781877835
4.216965	0.13335225137600618	1.570796	-0.9686275579311701
5.308844	0.13335225137600618	1.570796	-1.0524133474713655
6.683439	0.13335225137600618	1.570796	-0.9038370490140505
8.413951	0.13335225137600618	1.570796	-0.7069236704901328
10.592537	0.13335225137600618	1.570796	-0.2879446877219494
13.335214	0.13335225137600618	1.570796	0.08874034017964258
16.78804	0.13335225137600618	1.570796	0.36502103092825783
21.13489	0.13335225137600618	1.570796	0.4545223095680204
26.607251	0.13335225137600618	1.570796	0.507304658576584
33.496544	0.13335225137600618	1.570796	0.5202718188742987
42.16965	0.13335225137600618	1.570796	0.48812071174461596
0.010593	0.16788012532534685	1.570796	0.2889681716733058
0.013335	0.16788012532534685	1.570796	0.20419392789222673
0.016788	0.16788012532534685	1.570796	0.3469601479118278
0.021135	0.16788012532534685	1.570796	0.3786239288602814
0.026607	0.16788012532534685	1.570796	0.6105379769556529
0.033497	0.16788012532534685	1.570796	1.2141022813665372
0.04217	0.16788012532534685	1.570796	2.4960024721481595
0.053088	0.16788012532534685	1.570796	4.577433184343013
0.066834	0.16788012532534685	1.570796	7.176647744625801
0.08414	0.16788012532534685	1.570796	9.60021208844925
0.105925	0.16788012532534685	1.570796	11.213794262374075
0.133352	0.16788012532534685	1.570796	11.77393359182793
0.16788	0.16788012532534685	1.570796	11.398942451379977
0.211349	0.16788012532534685	1.570796	10.601169980087185
0.266073	0.16788012532534685	1.570796	9.753304654310464
0.334965	0.16788012532534685	1.570796	9.03104213508365
0.421697	0.16788012532534685	1.570796	8.33501473749627
0.530884	0.16788012532534685	1.570796	7.7261202847936845
0.668344	0.16788012532534685	1.570796	6.857748190279488
0.841395	0.16788012532534685	1.570796	5.791885075180128
1.059254	0.16788012532534685	1.570796	4.577753437436937
1.333521	0.16788012532534685	1.570796	3.2797972841145406
1.678804	0.16788012532534685	1.570796	2.1521876388076833
2.113489	0.16788012532534685	1.570796	1.0049129265559087
2.660725	0.16788012532534685	1.570796	0.06759371669626009
3.349654	0.16788012532534685	1.570796	-0.5351366120211511
4.216965	0.16788012532534685	1.570796	-0.8771356297321945
5.308844	0.16788012532534685	1.570796	-1.031958563783434
6.683439	0.16788012532534685	1.570796	-0.8748187251295918
8.413951	0.16788012532534685	1.570796	-0.6277201828298081
10.592537	0.16788012532534685	1.570796	-0.233689776413715
13.335214	0.16788012532534685	1.570796	-0.09906671690422338
16.78804	0.16788012532534685	1.570796	0.43782002563636163
21.13489	0.16788012532534685	1.570796	0.5588235493922121
26.607251	0.16788012532534685	1.570796	0.5691989574814098
33.496544	0.16788012532534685	1.570796	0.6281775943246142
42.16965	0.16788012532534685	1.570796	0.53792476039787
0.010593	0.2113491084632907	1.570796	0.27409504924057965
0.013335	0.2113491084632907	1.570796	0.3518403454055359
0.016788	0.2113491084632907	1.570796	0.4249402367026046
0.021135	0.2113491084632907	1.570796	0.3343473762541402
0.026607	0.2113491084632907	1.570796	0.7598021631285597
0.033497	0.2113491084632907	1.570796	1.618661966406679
0.04217	0.2113491084632907	1.570796	3.3816400176203985
0.053088	0.2113491084632907	1.570796	6.133966491583365
0.066834	0.2113491084632907	1.570796	9.641696045020925
0.08414	0.2113491084632907	1.570796	12.951260965416873
0.105925	0.2113491084632907	1.570796	15.069379303296918
0.133352	0.2113491084632907	1.570796	16.305423134493314
0.16788	0.2113491084632907	1.570796	16.17930511571374
0.211349	0.2113491084632907	1.570796	15.339543425306031
0.266073	0.2113491084632907	1.570796	14.18921981378825
0.334965	0.2113491084632907	1.570796	13.14396458855337
0.421697	0.2113491084632907	1.570796	12.172161845276486
0.530884	0.2113491084632907	1.570796	11.174653146471696
0.668344	0.2113491084632907	1.570796	9.972274967952394
0.841395	0.2113491084632907	1.570796	8.491272128849426
1.059254	0.2113491084632907	1.570796	6.915374212615791
1.333521	0.2113491084632907	1.570796	5.28983393122141
1.678804	0.2113491084632907	1.570796	3.6315214755307204
2.113489	0.2113491084632907	1.570796	2.1576034169425196
2.660725	0.2113491084632907	1.570796	0.81280702291493
3.349654	0.2113491084632907	1.570796	-0.11892159659518928
4.216965	0.2113491084632907	1.570796	-0.7342174066440148
5.308844	0.2113491084632907	1.570796	-1.0026808054043541
6.683439	0.2113491084632907	1.570796	-0.8972898816386177
8.413951	0.2113491084632907	1.570796	-0.6288480629709718
10.592537	0.2113491084632907	1.570796	-0.2615130565152792
13.335214	0.2113491084632907	1.570796	0.20946094279522354
16.78804	0.2113491084632907	1.570796	0.4977822830226358
21.13489	0.2113491084632907	1.570796	0.7605187794244543
26.607251	0.2113491084632907	1.570796	0.7702329046778962
33.496544	0.2113491084632907	1.570796	0.73898290648273
42.16965	0.2113491084632907	1.570796	0.672080501673233
0.010593	0.2660733318592057	1.570796	0.32924829434151304
0.013335	0.2660733318592057	1.570796	0.3751730813654779
0.016788	0.2660733318592057	1.570796	0.4980250796958369
0.021135	0.2660733318592057	1.570796	0.7107929081206444
0.026607	0.2660733318592057	1.570796	1.1355409415270246
0.033497	0.2660733318592057	1.570796	2.2073275988404917
0.04217	0.2660733318592057	1.570796	4.540744737841438
0.053088	0.2660733318592057	1.570796	8.036719789748314
0.066834	0.2660733318592057	1.570796	13.097951605006166
0.08414	0.2660733318592057	1.570796	17.830514359432037
0.105925	0.2660733318592057	1.570796	21.231497516939275
0.133352	0.2660733318592057	1.570796	23.500219848155016
0.16788	0.2660733318592057	1.570796	23.853691466848574
0.211349	0.2660733318592057	1.570796	23.036982596578365
0.266073	0.2660733318592057	1.570796	21.49684970820438
0.334965	0.2660733318592057	1.570796	19.682180099374907
0.421697	0.2660733318592057	1.570796	18.104386396525797
0.530884	0.2660733318592057	1.570796	16.354395530928688
0.668344	0.2660733318592057	1.570796	14.407111726459242
0.841395	0.2660733318592057	1.570796	12.296663884689567
1.059254	0.2660733318592057	1.570796	10.18984924632514
1.333521	0.2660733318592057	1.570796	7.843267330008374
1.678804	0.2660733318592057	1.570796	5.626262766080672
2.113489	0.2660733318592057	1.570796	3.6142454234443093
2.660725	0.2660733318592057	1.570796	1.8685574476860345
3.349654	0.2660733318592057	1.570796	0.573440186189868
4.216965	0.2660733318592057	1.570796	-0.350285523870296
5.308844	0.2660733318592057	1.570796	-0.8719947078892676
6.683439	0.2660733318592057	1.570796	-0.8328514639439178
8.413951	0.2660733318592057	1.570796	-0.6929161403893591
10.592537	0.2660733318592057	1.570796	-0.2693989236022374
13.335214	0.2660733318592057	1.570796	0.27137297394383947
16.78804	0.2660733318592057	1.570796	0.7734362390615347
21.13489	0.2660733318592057	1.570796	0.9410992458163034
26.607251	0.2660733318592057	1.570796	0.9839414062646046
33.496544	0.2660733318592057	1.570796	0.9268780992886583
42.16965	0.2660733318592057	1.570796	0.834617886779417
0.010593	0.33496566235578773	1.570796	0.301940317671678
0.013335	0.33496566235578773	1.570796	0.5039956342875276
0.016788	0.33496566235578773	1.570796	0.6439719031259323
0.021135	0.33496566235578773	1.570796	1.0286132754230233
0.026607	0.33496566235578773	1.570796	1.615189638706844
0.033497	0.33496566235578773	1.570796	3.1373754379044656
0.04217	0.33496566235578773	1.570796	6.18592590466376
0.053088	0.33496566235578773	1.570796	11.280707046821728
0.066834	0.33496566235578773	1.570796	17.852373238894614
0.08414	0.33496566235578773	1.570796	24.778160736834135
0.105925	0.33496566235578773	1.570796	30.504259637637755
0.133352	0.33496566235578773	1.570796	34.25505627758731
0.16788	0.33496566235578773	1.570796	35.64558326820413
0.211349	0.33496566235578773	1.570796	34.97535240694486
0.266073	0.33496566235578773	1.570796	32.62147223266119
0.334965	0.33496566235578773	1.570796	29.779674815527944
0.421697	0.33496566235578773	1.570796	26.779224664512398
0.530884	0.33496566235578773	1.570796	23.779718522040458
0.668344	0.33496566235578773	1.570796	20.792100839232106
0.841395	0.33496566235578773	1.570796	17.77339847242308
1.059254	0.33496566235578773	1.570796	14.589274566510674
1.333521	0.33496566235578773	1.570796	11.348773386900538
1.678804	0.33496566235578773	1.570796	8.337345287631555
2.113489	0.33496566235578773	1.570796	5.4335027758632375
2.660725	0.33496566235578773	1.570796	3.182807231204308
3.349654	0.33496566235578773	1.570796	1.370202071595196
4.216965	0.33496566235578773	1.570796	-0.018733568495032722
5.308844	0.33496566235578773	1.570796	-0.7254420740575047
6.683439	0.33496566235578773	1.570796	-0.8473729815640348
8.413951	0.33496566235578773	1.570796	-0.7600524866074095
10.592537	0.33496566235578773	1.570796	-0.23967058904120722
13.335214	0.33496566235578773	1.570796	0.4901544910885288
16.78804	0.33496566235578773	1.570796	0.9931792668174059
21.13489	0.33496566235578773	1.570796	1.0858681019226495
26.607251	0.33496566235578773	1.570796	1.2848794137712856
33.496544	0.33496566235578773	1.570796	1.1811621871087534
42.16965	0.33496566235578773	1.570796	1.1469319385763337
0.010593	0.4216974846645163	1.570796	0.46096729613786286
0.013335	0.4216974846645163	1.570796	0.6661138296740319
0.016788	0.4216974846645163	1.570796	0.8833448547172129
0.021135	0.4216974846645163	1.570796	1.4773724909430144
0.026607	0.4216974846645163	1.570796	2.5237921291708254
0.033497	0.4216974846645163	1.570796	4.590943751268407
0.04217	0.4216974846645163	1.570796	8.762193078480468
0.053088	0.4216974846645163	1.570796	15.689131713030788
0.066834	0.4216974846645163	1.570796	24.93839180109429
0.08414	0.4216974846645163	1.570796	35.13651506326935
0.105925	0.4216974846645163	1.570796	44.13210373576735
0.133352	0.4216974846645163	1.570796	50.93301812005947
0.16788	0.4216974846645163	1.570796	53.83075662288459
0.211349	0.4216974846645163	1.570796	53.69367460104745
0.266073	0.4216974846645163	1.570796	50.45916109157444
0.334965	0.4216974846645163	1.570796	45.48713416634442
0.421697	0.4216974846645163	1.570796	40.1645329789703
0.530884	0.4216974846645163	1.570796	34.82641058453686
0.668344	0.4216974846645163	1.570796	30.011476581127663
0.841395	0.4216974846645163	1.570796	25.496697339470018
1.059254	0.4216974846645163	1.570796	20.808294130030877
1.333521	0.4216974846645163	1.570796	16.273672229728707
1.678804	0.4216974846645163	1.570796	12.16867666245986
2.113489	0.4216974846645163	1.570796	8.269961202469228
2.660725	0.4216974846645163	1.570796	4.889807268666239
3.349654	0.4216974846645163	1.570796	2.36318617322813
4.216965	0.4216974846645163	1.570796	0.6786530188174902
5.308844	0.4216974846645163	1.570796	-0.4798221654942266
6.683439	0.4216974846645163	1.570796	-0.793806118660626
8.413951	0.4216974846645163	1.570796	-0.8740979917221001
10.592537	0.4216974846645163	1.570796	-0.2210072049470208
13.335214	0.4216974846645163	1.570796	0.6735534939244363
16.78804	0.4216974846645163	1.570796	1.342601810395941
21.13489	0.4216974846645163	1.570796	1.5094095132550487
26.607251	0.4216974846645163	1.570796	1.7151689101353365
33.496544	0.4216974846645163	1.570796	1.5330126843888259
42.16965	0.4216974846645163	1.570796	1.4101445780762414
0.010593	0.5308841639472276	1.570796	0.5538661951407664
